id,genre,track_name,artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,sqenergy
7rCchsJktyFH0MB5SIpnbN,groove,I Put a Spell On You,Screamin' Jay Hawkins,0.639,0.717,145867,0.442,0.0233,5,0.106,-11.594,0,0.0715,174.06,3,0.944,0.195364
77Bb31csIH2V2A0jQQ2QEH,groove,Super Freak,Rick James,0.149,0.83,204453,0.694,0.0,9,0.0618,-9.352,0,0.0705,132.473,4,0.921,0.48163599999999995
79kcd2Lp5BOT69PabXRNCa,groove,My Girl,The Temptations,0.568,0.556,163000,0.55,0.0,0,0.134,-6.106,1,0.0377,104.651,4,0.643,0.30250000000000005
1BmYoOcPnqlhaYsVm27UbI,groove,I'm Coming Out,Diana Ross,0.247,0.78,322600,0.88,0.399,5,0.13,-5.728,1,0.0541,110.37,4,0.817,0.7744
5gf86Yzmvs5Xk45iGE10hc,groove,Play That Funky Music,Various Artists,0.0605,0.761,195333,0.923,0.0,9,0.097,-2.452,1,0.0855,109.143,4,0.888,0.851929
5QVX213rGhKaNwJPVJnHw4,groove,Celebration,Various Artists,0.0768,0.813,220547,0.875,0.00454,1,0.0415,-4.627,1,0.0448,121.584,4,0.96,0.765625
2dPJtT2yf5CqUWKDD4PycO,groove,I Think We're Alone Now (Re-Recorded / Remastered),Tiffany,3.56e-05,0.646,225253,0.885,0.0037,2,0.0797,-5.846,1,0.0391,130.307,4,0.669,0.7832250000000001
4yAOtHIrQ6lnIjK64YswBz,groove,Word Up,Cameo,0.0537,0.886,262467,0.824,0.000594,6,0.0387,-12.362,0,0.0672,115.913,4,0.926,0.6789759999999999
4TPRabQM5CEJ10GMeyf7NO,groove,Wonderful World,Various Artists,0.647,0.688,130267,0.466,0.0,11,0.0868,-11.299,1,0.035,128.555,4,0.872,0.21715600000000002
03atA31in9e90rnWmLTgfl,groove,I Will Survive,Gloria Gaynor,0.0326,0.709,286926,0.627,0.0,9,0.0848,-11.921,0,0.0388,123.314,4,0.866,0.393129
4dZmdoJCONSV4AhvebiSKk,groove,Under The Boardwalk,The Drifters,0.506,0.646,155800,0.702,0.0,5,0.0388,-4.818,1,0.0427,127.114,4,0.717,0.49280399999999996
00ej6EMKgxW52Ex52CVJbg,groove,September,"Earth, Wind & Fire",0.121,0.694,214867,0.73,0.000555,9,0.146,-10.439,1,0.0309,125.962,4,0.98,0.5328999999999999
5l1RLE94Y7nrowPN5LvAci,groove,Wake Me Up Before You Go-Go,Wham!,0.1,0.607,231440,0.794,0.0,0,0.0815,-5.156,1,0.0491,81.326,4,0.821,0.6304360000000001
1KfD2FEob4GyHCQYNc3F7S,groove,I Want You Back,The Jacksons,0.233,0.676,179613,0.581,0.00652,8,0.214,-8.372,1,0.0316,98.23,4,0.951,0.33756099999999994
2ATDkfqprlNNe9mYWodgdc,groove,Dancing Queen,ABBA,0.168,0.512,231093,0.93,0.00119,9,0.561,-4.344,1,0.0508,100.542,4,0.677,0.8649000000000001
2gIGz6JAzeXseCZTaexZzx,groove,Son of a Preacher Man,Various Artists,0.546,0.555,147267,0.401,0.0,4,0.121,-14.376,1,0.0698,90.882,4,0.795,0.16080100000000003
6BvwGpRV3IroW7gNrCOpIp,groove,Bette Davis Eyes (Re-recorded / Remastered),Various Artists,0.00766,0.618,224467,0.555,0.0,5,0.332,-8.451,1,0.0287,116.613,4,0.536,0.30802500000000005
67Ajqt3hwXeuLnc31n2vNV,groove,This Is How We Do It,Various Artists,0.00709,0.783,236867,0.711,0.0,1,0.373,-6.909,1,0.0615,103.64,4,0.727,0.505521
5IFCyWplye09HytIP80RCF,groove,Too Close,Next,0.0118,0.847,259440,0.402,0.0,7,0.283,-9.952,1,0.0641,99.693,4,0.752,0.16160400000000003
1gAHPwkHrnO6rYEsjWzd8V,groove,FUNKNROLL,Prince,0.0695,0.784,248004,0.722,8.05e-06,11,0.421,-4.773,0,0.067,98.685,4,0.431,0.521284
4rh70QwImHLio27u6eNHUQ,groove,When A Man Loves A Woman,Various Artists,0.246,0.407,176133,0.272,9.94e-05,1,0.295,-13.394,1,0.025,95.379,3,0.179,0.07398400000000001
3kmq7N9MTjl3OCxJWszdqw,groove,Never Gonna Give You Up,Rick Astley,0.0271,0.697,211533,0.959,2.82e-05,8,0.137,-8.463,1,0.0403,113.367,4,0.933,0.919681
2VIsqLTXhCFQAZuMpoC7QQ,groove,You Should Be Dancing,Various Artists,0.0281,0.683,258400,0.875,0.226,0,0.571,-5.834,1,0.0347,122.919,4,0.948,0.765625
6JNJERZGJwDVgkmbohBw7u,groove,Self Control,Laura Branigan,0.219,0.814,246440,0.686,0.00382,6,0.155,-12.172,0,0.0342,106.679,4,0.778,0.47059600000000007
6bOMF3lZgVOFn3MN8PwPSD,groove,Every Time You Go Away (Re-Recorded / Remastered),Various Artists,0.107,0.598,274762,0.666,0.0,5,0.0952,-8.008,1,0.0247,79.988,4,0.829,0.44355600000000006
7iTa3XP8QSd5dFqr01AAV4,groove,Tell It to My Heart,Taylor Dayne,0.0471,0.678,219267,0.959,6.39e-05,1,0.305,-8.806,1,0.0507,118.108,4,0.833,0.919681
3x5sj5JncCFaS5Qux6eKyX,groove,Y.M.C.A. - Single Version,Various Artists,0.105,0.751,225133,0.876,0.0,6,0.182,-7.957,1,0.0702,126.495,4,0.694,0.767376
6dBxo0bBZ3bYQBcW9SiHZF,groove,At Last - Rerecorded,Various Artists,0.468,0.48,171920,0.141,8.33e-05,5,0.15,-17.241,1,0.0375,178.842,3,0.382,0.019880999999999996
5KNiDBxixK061X4rtVpdtQ,groove,Total Eclipse of the Heart,Various Artists,0.145,0.431,267360,0.723,0.0,8,0.374,-5.887,1,0.0568,130.141,4,0.19,0.522729
0nmxH6IsSQVT1YEsCB9UMi,groove,Ignition (Remix),R. Kelly,0.0615,0.787,187733,0.527,0.0,1,0.0656,-6.981,1,0.0512,133.107,4,0.807,0.277729
4giIdAr7Plyu5LQzBOR4FP,groove,All Night Long - Single Version,Lionel Richie,0.152,0.744,260493,0.583,8.54e-05,1,0.0248,-12.595,1,0.0427,108.794,4,0.851,0.33988899999999994
22NN4BS1AlqVbyKIWExgON,groove,Mamma Mia,ABBA,0.287,0.75,215267,0.754,0.000207,2,0.444,-6.999,1,0.0327,137.533,4,0.83,0.568516
5jSeSRTUV8Qr6l375KRJbo,groove,Thong Song (Re-Recorded),Sisqo,0.122,0.706,253540,0.761,0.0295,1,0.0962,-6.626,0,0.0351,121.56,4,0.611,0.579121
3ehfSaIR7ogHEBlOZGb2ul,groove,I Say a Little Prayer,Aretha Franklin,0.57,0.589,212840,0.255,9.23e-05,9,0.101,-20.316,1,0.0396,133.133,4,0.508,0.065025
4T9HKCujjuQb9XRJtXu7yv,groove,"You're My Heart, You're My Soul",Modern Talking,0.0626,0.846,330293,0.462,0.0823,1,0.0487,-12.231,0,0.092,117.586,4,0.812,0.21344400000000002
449u2me7lmUreBa6KpXrDQ,groove,Try a Little Tenderness,Otis Redding,0.186,0.587,201733,0.133,2.26e-05,9,0.258,-15.151,0,0.0565,102.938,4,0.068,0.017689000000000003
3eizmXTqi2Ku6ZYsVtwPp6,groove,Le Freak,Various Artists,0.00373,0.902,329973,0.839,8.79e-05,7,0.0859,-6.736,1,0.0662,118.485,4,0.857,0.7039209999999999
40hgbG1iX08Apyy0FesR7p,groove,Kung Fu Fighting,Carl Douglas,0.0422,0.598,197693,0.673,6.84e-05,2,0.289,-10.431,1,0.0693,102.035,4,0.59,0.4529290000000001
51H2y6YrNNXcy3dfc3qSbA,groove,When Doves Cry,Prince,0.0102,0.729,352906,0.989,4.45e-05,9,0.443,-4.613,0,0.049,126.47,4,0.84,0.978121
004S8bMhFQjnbuqvdh6W71,groove,Holding Out for a Hero,Various Artists,0.00239,0.588,262347,0.885,0.00246,9,0.0862,-6.267,0,0.0654,149.031,4,0.928,0.7832250000000001
4HEm31NkNS90o5jIwgDEH9,groove,Hello,Lionel Richie,0.525,0.559,248880,0.259,1.36e-06,9,0.167,-13.534,0,0.0321,62.182,4,0.0634,0.067081
0GAYImKz59gJCEDvlX25V4,groove,nan,Various Artists,0.665,0.579,119133,0.558,0.0,8,0.8,-12.083,0,0.276,172.806,4,0.949,0.3113640000000001
6oUqVtf9Fyjhi6JkCdh5UZ,groove,Back At One,Brian McKnight,0.43,0.666,263040,0.366,0.0,11,0.124,-8.435,1,0.0298,129.791,4,0.252,0.133956
6YHpaawV0C88rwt2bQE6jV,groove,Toy Soldiers,Martika,0.416,0.522,287533,0.441,0.0,1,0.22,-11.703,0,0.028,130.133,4,0.199,0.19448100000000001
29Uf1hxqLNagVglWi3VPIF,groove,Sexual Healing,Marvin Gaye,0.112,0.802,239360,0.554,0.000163,5,0.0504,-11.313,0,0.0599,94.388,4,0.729,0.3069160000000001
3Ap3G7vXDGgMJFOkdbmRNJ,groove,Gloria,Various Artists,0.135,0.775,295067,0.866,0.0376,9,0.152,-3.598,1,0.0295,131.338,4,0.875,0.749956
0UVXQgNiplI7tfdsUVtnAG,groove,Get Down On It,Blue,0.0245,0.764,277293,0.912,0.0,7,0.188,-3.868,1,0.0785,109.011,4,0.871,0.831744
3AgvZyLH4sWkII5bnU80aQ,groove,I'm So Excited,The Pointer Sisters,0.107,0.581,233533,0.7,0.0031,7,0.118,-10.723,0,0.0377,182.415,4,0.924,0.48999999999999994
4u2KDCwcj8WGcFXDhy1aKL,groove,The World (Is Going Up In Flames),Charles Bradley,0.0714,0.715,202492,0.6,0.00165,5,0.0876,-7.728,0,0.0264,86.989,4,0.77,0.36
5RXrCgoku7rnTX6cbGuT3E,groove,You Spin Me Round (Like a Record),Various Artists,0.000287,0.548,196067,0.963,0.078,6,0.507,-3.742,0,0.0346,128.176,4,0.916,0.9273689999999999
2YrB178PD0LrmFh17RSAdX,groove,Ain't Nobody - Live,Chaka Khan,0.00094,0.543,319332,0.93,0.000231,1,0.994,-6.349,1,0.154,98.933,4,0.452,0.8649000000000001
3gJgUanZ5JcFZJ1a5hM3dw,groove,Ain't No Sunshine,Bill Withers,0.304,0.524,122640,0.484,0.000228,4,0.0946,-8.151,0,0.0462,78.884,4,0.542,0.234256
5hJEuHnEoA39xpA0GDlO4t,groove,Karma Chameleon,Various Artists,0.199,0.676,239212,0.632,0.0,10,0.107,-9.927,1,0.037,91.987,4,0.946,0.399424
0t8Hl7fmIGYKWYOGNE2eA9,groove,What's Going On,Marvin Gaye,0.314,0.476,232827,0.695,7.56e-06,1,0.219,-10.133,0,0.0517,101.93,4,0.812,0.4830249999999999
3kkeQ4438JJmbvqsRLLCFp,groove,Respect,Various Artists,0.115,0.819,144091,0.504,0.000176,0,0.0388,-6.561,1,0.0411,114.932,4,0.964,0.254016
2donM8sTsqYtRpSAwRdPJQ,groove,Poison,New Edition,0.00615,0.845,262467,0.664,0.00527,6,0.503,-7.526,0,0.228,111.912,4,0.676,0.44089600000000007
0Xkpd7bkBgElzlFEoxrRwd,groove,Build Me up Buttercup,Various Artists,0.158,0.707,185480,0.814,2.72e-06,0,0.106,-7.364,1,0.0367,132.062,4,0.922,0.662596
3kAx7jil7BYTGLf3k0uKsE,groove,Hot Stuff,Various Artists,0.01,0.785,226107,0.736,0.0169,0,0.0526,-12.362,1,0.0342,118.871,4,0.966,0.541696
6ztstiyZL6FXzh4aG46ZPD,groove,Boogie Wonderland,"Earth, Wind & Fire",0.0843,0.802,288293,0.756,0.00765,2,0.0521,-10.791,0,0.0349,131.715,4,0.963,0.571536
6VAKyYoJQu1hwjWNvxQVTt,groove,I Just Called To Say I Love You,Stevie Wonder,0.198,0.748,260613,0.551,0.0,1,0.0978,-8.624,1,0.0235,113.524,4,0.662,0.30360100000000007
5xDVxnKQpLDJZXEHzJMBvg,groove,Here Comes the Rain Again - Remastered Version,Eurythmics,0.0108,0.643,290440,0.762,0.000123,0,0.218,-7.826,1,0.0303,126.391,4,0.602,0.580644
7bu1u6BGrhKfyUkVXql7ie,groove,Snowflakes,Various Artists,0.00334,0.871,255080,0.745,0.000567,11,0.0969,-5.917,0,0.0834,133.332,4,0.841,0.555025
78gkABA0sUivRuk8qOp36j,groove,Let's Get It On,Marvin Gaye,0.272,0.499,291720,0.598,0.0,3,0.0639,-12.56,1,0.0843,167.676,4,0.616,0.357604
5TAf4lnZCZTLlZHNZMLFLi,groove,I Try,Macy Gray,0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,76.403,4,0.736,0.41216400000000003
3gsCAGsWr6pUm1Vy7CPPob,groove,Killing Me Softly With His Song,Roberta Flack,0.727,0.476,286920,0.381,0.0,5,0.0614,-10.238,0,0.0342,121.948,4,0.33,0.145161
3EPGJcUgFvMaYVj6tRJt0s,groove,How Deep Is Your Love,Bee Gees,0.293,0.635,244773,0.363,2.51e-06,5,0.131,-8.895,0,0.0257,104.96,4,0.643,0.131769
7Bp898e0U9IReLs2oKC7G4,groove,Sweet Dreams (Are Made of This),Eurythmics,0.323,0.705,217093,0.51,0.0,8,0.094,-15.322,1,0.0428,125.468,4,0.894,0.2601
7JUZDQRGyMElJXjmcNayjx,groove,I'll Make Love To You,Boyz II Men,0.131,0.566,244800,0.503,0.0,2,0.0876,-6.445,1,0.024,142.452,3,0.207,0.253009
5xl5582IihbEZAnfj0xyso,groove,Straight Up,Paula Abdul,0.267,0.769,250032,0.826,0.0177,7,0.0638,-8.252,1,0.0624,95.862,4,0.762,0.6822759999999999
3WK92NLmP1P4v5N0Y2yGm8,groove,Stand By Me,Various Artists,0.751,0.677,170960,0.183,0.000202,9,0.148,-10.632,1,0.0517,119.735,4,0.629,0.033489
6MdqqkQ8sSC0WB4i8PyRuQ,groove,No Diggity,Blackstreet,0.303,0.867,304600,0.646,0.0,1,0.279,-4.674,0,0.288,88.634,4,0.67,0.417316
34kNeqnJJqO4wDiEJdQhxo,groove,Cruel Summer,Bananarama,0.343,0.697,215400,0.828,0.0154,1,0.271,-8.796,0,0.0266,108.367,4,0.926,0.685584
6zn4hr5OoU6O0yDJvb3xFO,groove,Do You Really Want To Hurt Me,Various Artists,0.143,0.738,265400,0.369,0.0,4,0.105,-14.377,0,0.0353,100.487,4,0.436,0.136161
0q4xWbV08szzUpGPhVsrcD,groove,Kids In America,Kim Wilde,0.0597,0.566,204480,0.769,0.0,4,0.579,-4.973,1,0.0469,159.651,4,0.324,0.591361
1eOVWJGzeH8vtM1ScjpIUL,groove,Let's Stay Together,Various Artists,0.574,0.763,195960,0.302,0.0166,5,0.0797,-14.599,1,0.0768,101.391,4,0.568,0.091204
4l012k8ZcAdVbUvZ4kae5Q,grunge,Stay Away,Nirvana,5.39e-06,0.367,211440,0.981,0.0461,11,0.0822,-5.1,0,0.128,165.21,4,0.205,0.962361
3eU0KGjcpzaQ7UXGMEcOtB,grunge,The Scratch,7 Year Bitch,0.000113,0.544,119067,0.856,0.0,0,0.347,-6.442,1,0.0531,135.448,4,0.874,0.7327359999999999
5ysdxtdrZiBOrq7KG6BQEH,grunge,Witness,Screaming Trees,3.6e-05,0.434,218293,0.947,0.0,2,0.207,-4.379,0,0.0852,134.334,4,0.368,0.8968089999999999
4bOm66xzErSsqKn7Wv4Nfa,grunge,Your Savior,Temple Of The Dog,0.00135,0.51,244293,0.751,1.62e-05,7,0.0774,-11.646,1,0.0624,94.471,4,0.726,0.564001
3XYB3iDl0Meu7FQsqQ8aud,grunge,Rocket,The Smashing Pumpkins,2.8e-06,0.195,246413,0.665,0.928,0,0.0723,-9.097,1,0.0345,89.005,4,0.358,0.44222500000000003
0xcgo6CeSwA6Xls7kp5EGP,grunge,Junkhead,Alice In Chains,0.0307,0.269,374333,0.551,0.000619,10,0.118,-8.456,0,0.0274,144.408,3,0.202,0.30360100000000007
2XvrMHbSO077Ajg7QTTNdY,grunge,Let It Die,Foo Fighters,0.027,0.596,244960,0.557,1.64e-05,0,0.0914,-6.401,1,0.0299,124.023,4,0.314,0.31024900000000005
39xlKIt3AQlvCwLWhSurQB,grunge,One Last Breath,Creed,0.0102,0.376,239373,0.72,0.00171,2,0.209,-5.748,1,0.0351,130.656,4,0.166,0.5184
1WwDFD23XjqAAtRTky5UwK,grunge,Troubled Times,Screaming Trees,0.00199,0.206,320907,0.8,0.000495,7,0.11,-6.166,1,0.0786,192.948,4,0.277,0.6400000000000001
6PqeHOPNqpAXvZQq1tSB89,grunge,Spaceboy,The Smashing Pumpkins,0.0133,0.363,267307,0.322,0.581,0,0.105,-11.539,1,0.0384,121.427,4,0.208,0.10368400000000001
4XJq0ehSP5HXTUun2m4njP,grunge,Rhinosaur,Soundgarden,0.000471,0.406,194467,0.775,0.00765,5,0.243,-8.791,0,0.0368,165.085,4,0.731,0.6006250000000001
1OCDCVzQVxVm2HceeEJTzm,grunge,Grease Box,Tad,1.41e-05,0.414,233373,0.851,0.14,2,0.288,-6.875,1,0.0548,132.43,4,0.681,0.724201
72xpgWWuEyLWFFTIKnrAbZ,grunge,Rock Star,Hole,0.00514,0.308,162200,0.868,4.52e-05,4,0.27,-6.44,1,0.144,125.782,4,0.25,0.753424
5VnZbUFXpx07Ab8NWJKuMj,grunge,"Frogs - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,0.325,0.574,450173,0.398,0.0283,11,0.648,-12.857,1,0.0271,92.041,4,0.084,0.15840400000000002
2jPdJtdfq6jFVXWR2nsFQY,grunge,Pendulum,Pearl Jam,0.602,0.654,221693,0.586,0.229,9,0.0878,-10.968,0,0.0298,107.092,4,0.299,0.343396
1sJUyV18jjWdWY1Q9UIUaf,grunge,Bones Of Birds,Soundgarden,0.00706,0.557,262720,0.729,0.00241,7,0.0925,-5.501,1,0.0312,126.074,1,0.211,0.5314409999999999
7D4nYbmswO3OLpvUzPBXj9,grunge,Kitchenware & Candybars,Stone Temple Pilots,0.157,0.386,486067,0.437,0.00111,0,0.1,-10.863,1,0.0462,113.472,4,0.14,0.190969
7bpqjw5kTfaDPvLJVzqSL1,grunge,"Softer, Softest",Hole,0.0402,0.5,207893,0.348,2.52e-05,7,0.146,-9.626,1,0.0261,102.581,4,0.493,0.12110399999999999
0NnkXvkMFMZdSTwhq7TTYD,grunge,Silverfuck,The Smashing Pumpkins,0.00366,0.294,522653,0.46,0.801,2,0.0841,-11.808,1,0.0519,126.717,4,0.0373,0.2116
0KauTIoHJfHKMGQpEh9H9z,grunge,Never The Machine Forever,Soundgarden,7.16e-05,0.481,216333,0.96,0.926,5,0.121,-8.497,0,0.0827,123.163,4,0.285,0.9216
6qBSeft0cJFs5N0RGpbstt,grunge,For Celebrations Past,Screaming Trees,2.79e-05,0.261,250400,0.972,8.31e-06,7,0.115,-4.823,1,0.0964,125.567,4,0.574,0.944784
3YuaBvuZqcwN3CEAyyoaei,grunge,Like a Stone,Audioslave,0.00797,0.614,293960,0.568,0.0,7,0.0997,-5.477,0,0.0276,107.849,4,0.516,0.32262399999999997
357chzDCO2BOUMebHHxCYn,grunge,School - Live at Pine Street Theater,Nirvana,1.07e-05,0.254,156360,0.962,0.128,9,0.164,-5.473,1,0.101,160.841,4,0.504,0.9254439999999999
1KZVbkPnQYwaN5OeAHGa4P,grunge,This Is a Call,Foo Fighters,0.0024,0.23,233067,0.978,0.0,9,0.151,-4.079,1,0.0867,163.475,3,0.234,0.956484
5dndBL5i7RAr4CNVjxeX0V,grunge,Private Hell,Alice In Chains,5.51e-05,0.388,338467,0.846,0.164,10,0.0828,-5.193,0,0.0335,103.93,4,0.351,0.7157159999999999
2cvysHS2HxWGMArLwCDeb2,grunge,Awful,Hole,3.83e-05,0.377,196000,0.967,0.0579,4,0.111,-5.479,1,0.0632,136.331,4,0.646,0.935089
7LX5GiovircvknKgdodqf7,grunge,Kool Thing,Sonic Youth,0.00356,0.256,246160,0.932,0.0958,4,0.187,-5.773,0,0.0645,155.133,4,0.243,0.8686240000000001
4L0CZr4WM32ymqvAsUoeeS,grunge,Oh Me,Nirvana,0.716,0.536,206200,0.529,0.0172,8,0.267,-13.241,1,0.0923,72.147,4,0.261,0.279841
5bgyaidikHcXFd0o3Pp7A1,grunge,This Is Shangrila,Mother Love Bone,0.00534,0.467,221160,0.763,0.000471,4,0.156,-10.358,0,0.053,109.517,4,0.273,0.582169
5bPYDsEQUNTjj4XonBt95N,grunge,Thin Air,Pearl Jam,0.3,0.643,212640,0.64,0.0135,4,0.144,-9.151,1,0.029,102.073,4,0.476,0.4096
4uc4dKehCiytR5NLTSGJXu,grunge,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,0.116,0.535,300000,0.69,0.000113,8,0.73,-8.956,1,0.045,81.871,4,0.293,0.4760999999999999
728DZw18sYI6VqbBhVQwYh,grunge,Pennyroyal Tea - Single Mix,Nirvana,7.68e-05,0.4,215227,0.737,3.56e-05,9,0.12,-7.486,1,0.05,113.868,4,0.157,0.543169
0melIwOKh1JH4RjI1Is10w,grunge,No One Knows,Queens of the Stone Age,0.0329,0.509,278653,0.583,0.000124,0,0.359,-4.902,1,0.0615,170.886,4,0.67,0.33988899999999994
1dLz9L7rBpI3Tl98US9H2b,grunge,Queen Bitch,Green River,0.00943,0.311,178133,0.982,0.000634,7,0.369,-9.415,1,0.0701,153.525,4,0.282,0.964324
5oABn2E9jiDrmhDdiNWbKS,grunge,Honey Bucket,Melvins,5.31e-06,0.414,181147,0.892,0.346,2,0.345,-10.722,1,0.0523,88.064,4,0.594,0.795664
12lJNB0opbyV0b3kL9jB3e,grunge,Bed Of Roses,Screaming Trees,5.5e-05,0.349,182533,0.77,0.781,2,0.176,-8.029,1,0.034,137.778,4,0.48,0.5929
6Hv2dcv2Ph9qgpghww6VQf,grunge,Army Ants,Stone Temple Pilots,0.000163,0.406,226440,0.936,0.0556,4,0.0853,-9.226,0,0.0655,102.295,4,0.139,0.8760960000000001
6t3AdWWE3VHgolre7FamHX,grunge,Captain Hi-Top,Mother Love Bone,0.0227,0.453,186773,0.796,3.31e-05,6,0.356,-10.563,0,0.0729,115.921,4,0.581,0.6336160000000001
2ewbtB0DZhtkoFALbJhxxV,grunge,Gun,Soundgarden,0.00286,0.329,282107,0.9,0.298,9,0.125,-11.526,1,0.0689,97.099,3,0.21,0.81
2JdzB67NvIa90K4gEZPLeX,grunge,Lump,The Presidents Of The United States Of America,0.00468,0.499,134200,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4,0.864,0.762129
7fOLzZL9ggsiExuVu1pyWp,grunge,Hung On A Hook,Alice In Chains,3.95e-06,0.219,334551,0.586,0.758,1,0.0895,-5.493,1,0.0318,98.129,4,0.0652,0.343396
1Y8VAvj7eD9y6VqxOTvjGd,grunge,Mailman,Soundgarden,0.000379,0.457,265800,0.566,1.25e-06,5,0.122,-11.118,1,0.0275,96.092,4,0.451,0.3203559999999999
16x4zrgor3ewwEbPgSrTAB,grunge,Creep,Stone Temple Pilots,0.00431,0.659,332627,0.563,0.0155,4,0.11,-6.32,0,0.0287,107.745,4,0.161,0.31696899999999995
0o995gJCGebaza0LWybToU,grunge,Doesn't Remind Me,Audioslave,0.169,0.457,255000,0.768,0.0,9,0.103,-3.592,1,0.0378,99.739,4,0.232,0.589824
4ptSL1o2pRgNvrC4wsN1Pl,grunge,No Rain - Remastered 2002,Blind Melon,0.644,0.383,217800,0.599,3.61e-05,9,0.311,-5.432,1,0.0304,148.018,4,0.547,0.358801
5IsAW09bflC3ddPvI4f7l7,grunge,Incessant Mace,Soundgarden,0.000848,0.395,387107,0.484,0.0902,11,0.107,-13.806,0,0.0278,95.925,3,0.273,0.234256
2VTQAjZr7FPoEJD2sNoH3o,grunge,Celebrity Skin,Hole,1.35e-05,0.443,162493,0.896,0.000101,9,0.369,-6.163,1,0.0457,134.145,4,0.733,0.8028160000000001
4EiLHuUSKTlaGmdR17J2tc,grunge,Nearly Lost You,Various Artists,3.37e-05,0.192,246227,0.908,0.000162,7,0.279,-9.127,1,0.072,201.254,4,0.481,0.8244640000000001
2O450LtCasBETo2sH9EDBk,grunge,Drain You - Live At Paramount Theatre B-Side,Nirvana,0.000387,0.438,232253,0.97,0.0231,1,0.404,-5.753,1,0.129,136.271,4,0.341,0.9409
4d776pexGoCw08uOrvusZz,grunge,Corduroy - Alternate Take,Pearl Jam,0.0065,0.491,283413,0.927,5.01e-05,0,0.0691,-6.64,1,0.0566,131.055,4,0.108,0.8593290000000001
3xJcCDEOtXUbHK5EKhfEF9,grunge,Heartshine,Mother Love Bone,0.00484,0.309,277467,0.832,0.00327,9,0.0643,-10.462,1,0.0586,115.346,4,0.324,0.692224
71s7gzLPt9bye9vFuIHagb,grunge,In The Arms Of Sleep - Remastered 2012,The Smashing Pumpkins,0.247,0.244,252533,0.522,0.146,8,0.369,-12.076,1,0.0385,183.207,3,0.149,0.272484
4GiVcDqNQI0fc0yYuRGH9m,grunge,Inside Out,Eve 6,0.114,0.483,219467,0.818,0.0,11,0.367,-7.666,1,0.0444,175.668,4,0.691,0.6691239999999999
33tvIvt3MUGa2aSiwZ8Eeh,grunge,Press Play,Stone Temple Pilots,0.391,0.653,81067,0.495,0.889,4,0.105,-20.35,0,0.0559,87.551,4,0.702,0.245025
5zYP7plzCFop1pTDVi450C,grunge,School - Remastered,Nirvana,1.28e-05,0.208,162147,0.964,0.256,4,0.0701,-6.398,1,0.103,165.038,4,0.0954,0.9292959999999999
1IRZwD3r9VOehOR8rGeV3Y,grunge,Island In The Sun,Smallville: The Talon Mix,0.00789,0.647,200667,0.805,0.00211,4,0.168,-6.269,0,0.0279,114.638,4,0.707,0.6480250000000001
5707A8XNKQT26Ciek7H9KV,grunge,Smile,Pearl Jam,0.00462,0.442,231813,0.835,0.0855,7,0.169,-7.041,1,0.0295,156.396,4,0.683,0.697225
6lysobKPEYLbstdZs0F0VL,grunge,This Is Shangrila,Mother Love Bone,0.00489,0.464,222200,0.759,0.00134,4,0.151,-10.36,0,0.0517,109.489,4,0.309,0.5760810000000001
0WIbzDVEpmOyBnqqdtqIL9,grunge,Teen Age Riot (Album Version),Sonic Youth,0.000277,0.286,417800,0.907,0.202,7,0.0837,-9.67,1,0.0374,156.395,4,0.746,0.8226490000000001
278jOl7gFMJ9WMnUbGxWRe,grunge,Wicked Garden,Stone Temple Pilots,1.04e-05,0.21,245280,0.945,1.59e-05,2,0.107,-4.009,1,0.0673,154.639,4,0.372,0.893025
4hmtCJAsVnaV3g6qkCsJ5b,grunge,Brother,Alice In Chains,0.436,0.462,267333,0.438,8.37e-06,1,0.162,-10.533,1,0.0294,93.949,4,0.218,0.191844
0HcplUo3g3Xxi1CqpSd9U1,grunge,Crazy Love,Gruntruck,2.13e-05,0.434,294133,0.885,6.97e-05,0,0.447,-6.418,1,0.0356,105.932,4,0.562,0.7832250000000001
7LZwFnHW2oWzFqtsmfrWw7,grunge,All Night Thing,Temple Of The Dog,0.391,0.605,231760,0.448,0.0,2,0.0956,-10.618,1,0.0337,126.876,3,0.285,0.20070400000000002
4nnDr2vyxvKudkOH4CQv3K,grunge,Hunted Down - Remastered,Soundgarden,0.000304,0.374,162520,0.922,0.772,1,0.255,-8.197,1,0.113,165.397,4,0.486,0.8500840000000001
2I0r4awu38uuWfpEuH35mH,grunge,Porcelina Of The Vast Oceans - Remastered 2012,The Smashing Pumpkins,0.000764,0.268,561533,0.442,0.765,1,0.0722,-11.232,1,0.0316,111.226,4,0.0501,0.195364
3eLDLsoVkVh8YsPZqjCBSU,grunge,Half Ass Monkey Boy,Mother Love Bone,0.00819,0.485,201360,0.913,0.0294,0,0.0925,-9.843,0,0.0712,119.7,4,0.536,0.8335690000000001
